date,temperature,network,turbine,exchanged,T1,T2,T3,T4,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
2019-07-31 19:00:00,41.425354,3165.2256,6017.8174,0.0,0.0,801.5408,715.1607,180.35562,80.329735,74.71852,140.9633,66.521286,137.01106,1.4150003,89.63296,246.07996,165.6201,444.50525,388.50705,8.164715
2019-07-31 20:00:00,42.450012,2071.0076,5855.174,0.0,0.0,791.0828,705.2394,188.66672,79.98818,74.71852,149.5997,26.397076,137.15746,1.4312648,124.32486,248.86115,165.2948,435.93396,376.45517,8.685175
2019-07-31 21:00:00,43.832485,2411.5999,6017.8174,0.0,0.0,726.9686,650.1683,192.63522,50.858692,75.95462,152.39716,26.852478,137.38515,1.4475291,50.02921,247.59253,164.36774,429.26556,373.02338,8.896611
2019-07-31 22:00:00,45.16616,2542.349,6017.8174,0.0,0.0,766.6049,685.65717,196.70132,53.835068,75.25525,157.16263,28.365065,137.66164,1.4475291,66.99294,251.38213,163.1479,430.59924,369.98193,29.259605
2019-07-31 23:00:00,47.18294,2095.16,6180.4614,0.0,0.0,832.75214,742.14325,193.7412,61.08898,75.66186,154.12119,25.339891,137.69418,1.4475291,108.30444,251.2683,161.32631,424.5164,369.29883,62.260014
2019-08-01 00:00:00,49.720184,2551.5059,6017.8174,0.0,0.0,815.4468,726.9361,188.40648,47.134148,74.783585,149.68102,26.15311,137.79176,1.4475291,100.383705,249.46294,161.6516,423.44293,368.81088,59.690247
2019-08-01 01:00:00,49.525013,2583.1401,6180.4614,0.0,0.0,770.1505,689.1377,185.86923,61.98352,74.70226,147.33894,25.681442,137.79176,1.4800578,111.931404,246.50282,162.13953,424.6302,255.56209,61.820873
2019-08-01 02:00:00,47.117886,1917.7971,6180.4614,0.0,0.0,650.60736,585.8101,189.47993,46.418518,75.74318,150.36412,27.177763,137.9544,1.4800578,104.80762,251.65862,162.969,423.86578,55.103695,58.99088
2019-08-01 03:00:00,45.247482,2071.8533,6180.4614,0.0,0.0,665.717,600.26917,182.40494,46.43478,74.783585,144.15112,25.551329,138.10078,1.4637934,113.41147,248.27562,162.93648,434.27502,56.713863,65.13881
2019-08-01 04:00:00,40.80731,1707.938,6180.4614,0.0,0.0,644.91486,581.7278,187.93481,41.14886,76.63772,148.00578,33.374493,138.11705,1.4800578,98.04163,244.97397,163.35936,424.5164,54.908516,58.535477
2019-08-01 05:00:00,38.904377,1088.3793,6017.8174,0.0,0.0,566.2929,513.7915,195.04234,40.83984,75.808235,156.13797,37.847195,138.1821,1.7728165,47.996162,241.68858,163.91234,420.72675,54.713345,19.712418
2019-08-01 06:00:00,34.9684,2281.6963,6180.4614,0.0,0.0,593.0803,535.5532,206.78522,58.405357,75.79197,167.4417,42.90541,138.36101,2.2444832,79.58157,243.68909,163.68463,438.35733,56.600014,8.506267
2019-08-01 07:00:00,33.43955,2503.2007,6180.4614,0.0,0.0,647.5822,583.07776,173.05292,67.36703,76.58893,133.27026,43.799953,138.14958,2.2607477,162.02568,255.02536,163.7985,435.88516,54.989845,8.945404
2019-08-01 08:00:00,32.54501,2495.7026,6180.4614,0.0,0.0,625.10486,563.9346,141.97171,70.55485,76.75157,101.88003,53.802544,137.90561,4.6841393,108.906235,243.24994,163.48946,446.83112,54.729614,9.270692
2019-08-01 09:00:00,31.9107,2046.8712,6017.8174,0.0,0.0,715.25824,643.5324,141.54883,47.882313,75.45042,102.56313,57.624672,137.51527,6.3105764,199.15723,250.1623,163.42441,435.7225,56.518692,49.085876
2019-08-01 10:00:00,31.32518,1563.8844,5855.174,0.0,0.0,836.1026,746.04675,141.72774,47.150414,76.81663,101.1156,55.770535,137.15746,6.2455187,187.3981,245.93358,163.22923,445.44864,273.53418,57.36444
2019-08-01 11:00:00,30.072823,2512.3574,5855.174,0.0,0.0,896.28076,798.54816,142.34578,54.062775,75.45042,102.57939,77.190704,136.84842,6.2943115,160.51309,246.07996,162.46481,434.97437,402.2342,56.047024
2019-08-01 12:00:00,29.01564,3765.625,5855.174,0.0,0.0,939.47894,836.1676,140.26395,57.83611,75.67812,100.05842,83.387436,136.65324,6.0503464,221.82977,254.60246,162.77383,437.6092,397.1597,55.445244
2019-08-01 13:00:00,28.592766,3668.2017,5855.174,0.0,0.0,881.1061,784.8535,148.07085,45.133633,75.67812,108.06049,64.309326,136.57193,6.3105764,160.04143,262.18167,163.78223,429.3469,399.4042,57.868637
2019-08-01 14:00:00,28.836731,3798.105,5692.5303,0.0,0.0,914.7896,814.4872,149.16055,54.257946,74.604675,109.94715,70.53858,136.31169,6.424427,191.78947,275.7299,164.22136,436.17792,405.11298,57.23432
2019-08-01 15:00:00,29.747538,3459.188,5855.174,0.0,0.0,924.87354,822.4567,140.76814,52.257427,75.629326,100.432495,51.769497,136.1816,6.4406915,236.37012,277.2913,150.02257,424.76035,403.16125,59.836624
2019-08-01 16:00:00,31.113743,3754.8093,5692.5303,0.0,0.0,864.35376,770.3132,142.55722,55.819324,75.07634,102.70951,60.487198,136.084,1.5613797,149.71355,272.08667,129.49693,407.21106,404.44614,56.339783
2019-08-01 17:00:00,32.10587,3553.2773,5855.174,0.0,0.0,896.23193,797.57227,140.49164,58.74691,75.17393,100.692726,59.77157,135.98642,1.398736,193.75746,272.1192,131.09084,405.03165,404.3323,61.430534
2019-08-01 18:00:00,37.76587,3146.0825,5692.5303,0.0,0.0,840.3313,749.10443,143.97221,56.372314,74.66973,104.61244,74.65347,136.637,1.4150003,115.20055,272.00537,129.80595,396.21637,382.05008,58.82823
2019-08-01 19:00:00,41.55547,3312.6296,5692.5303,0.0,0.0,884.8794,788.28534,182.11217,75.56427,73.64507,143.2078,65.17134,136.52315,1.3824717,175.36246,272.2981,139.77602,420.74304,376.16238,55.965702
2019-08-01 20:00:00,41.864494,2614.7905,6017.8174,0.0,0.0,865.03687,770.1343,194.39177,77.20698,75.27151,154.0724,27.893396,136.89722,1.4150003,173.70349,268.9639,165.13217,440.8458,362.89066,51.78576
2019-08-01 21:00:00,43.360817,1240.7764,5855.174,0.0,0.0,727.65173,652.05493,202.36131,51.590588,75.72692,162.41602,27.795813,137.12491,1.5451154,52.17611,264.39362,158.28487,430.7456,358.54807,11.352531
2019-08-01 22:00:00,44.743286,1921.9607,6017.8174,0.0,0.0,691.02435,620.5021,191.77321,47.719666,76.5564,151.22614,28.49518,137.14119,1.4637934,45.036045,241.02173,134.76659,389.49918,359.19867,8.246037
2019-08-01 23:00:00,44.53185,2195.0884,6017.8174,0.0,0.0,691.5123,621.2177,188.7643,47.638348,77.43468,147.46906,25.518799,137.05986,1.4637934,44.12524,230.74263,134.2136,389.41785,360.30463,8.701439
2019-08-02 00:00:00,44.694492,2447.4138,6180.4614,0.0,0.0,712.89996,639.1573,186.6174,44.01139,76.653984,146.00526,26.397076,137.20624,1.4475291,45.036045,246.145,158.98424,431.31488,358.6294,8.213508
2019-08-02 01:00:00,46.61369,2162.6086,6017.8174,0.0,0.0,627.39813,565.5935,189.74017,44.79208,78.75208,147.59918,26.039259,137.41768,1.4800578,44.287884,277.99063,164.35149,435.05566,197.67717,8.522531
2019-08-02 02:00:00,47.036564,1672.9695,6180.4614,0.0,0.0,539.5217,489.26483,184.76326,39.53869,76.36123,145.4848,26.608513,137.1737,1.4963223,43.767426,277.40512,159.39084,418.8076,55.087425,8.473738
2019-08-02 03:00:00,43.767426,1716.2653,6180.4614,0.0,0.0,532.6094,482.7103,179.96527,46.044437,72.799324,144.23245,25.730236,136.99481,1.4963223,44.97099,277.7304,137.51527,394.6875,55.510303,8.652646
2019-08-02 04:00:00,41.344032,1907.7946,6017.8174,0.0,0.0,532.6419,483.32837,180.66464,46.597424,74.68599,143.04515,34.203976,136.84842,1.5125866,44.613174,277.89307,137.46646,390.0359,54.323006,8.40868
2019-08-02 05:00:00,39.62001,1224.9512,6180.4614,0.0,0.0,529.2427,480.46582,188.7155,42.40122,73.222206,152.54355,36.708687,136.60446,1.9029315,44.38547,277.2425,137.90561,385.95355,54.827194,8.864082
2019-08-02 06:00:00,35.814148,1910.2993,6017.8174,0.0,0.0,600.8059,544.10834,199.22229,59.934208,73.79145,162.07446,40.709724,136.5882,12.4585085,118.35583,282.2194,135.82378,406.60928,55.981964,8.294829
2019-08-02 07:00:00,33.960007,1861.994,6180.4614,0.0,0.0,612.4349,552.7447,168.95428,59.804096,74.99502,130.71677,44.938457,136.45808,5.2696567,113.3952,299.02048,151.24239,419.68585,54.436855,8.799025
2019-08-02 08:00:00,32.72392,2158.4448,6017.8174,0.0,0.0,610.22296,550.9881,136.97855,81.06163,74.97875,98.52957,52.59898,136.084,3.545633,109.26405,278.5436,123.08877,401.2258,54.794666,13.418107
2019-08-02 09:00:00,31.748055,1811.2004,6180.4614,0.0,0.0,680.5664,612.06085,135.97015,71.75841,74.37697,97.89525,54.632027,135.84003,3.9522424,149.55089,291.8967,102.41675,364.4683,56.14461,62.699154
2019-08-02 10:00:00,30.837248,1578.8639,5855.174,0.0,0.0,687.91785,618.5991,145.17578,74.31191,75.22272,106.2714,55.640415,135.79124,4.245001,152.93388,278.1045,102.22157,379.70804,54.127827,65.431564
2019-08-02 11:00:00,29.715008,2134.3086,5855.174,0.0,0.0,712.59094,638.71814,143.80957,57.59214,74.31191,105.490715,69.98559,135.67738,4.8142543,210.86757,281.0646,101.310776,368.79465,54.697083,63.91898
2019-08-02 12:00:00,28.820465,2256.714,5855.174,0.0,0.0,721.87787,647.43585,146.16791,77.38589,74.344444,107.58882,91.61721,135.67738,4.9281044,198.92953,261.69373,100.80658,370.89273,130.44026,29.145754
2019-08-02 13:00:00,28.46265,1966.0859,5692.5303,0.0,0.0,806.0297,721.2761,149.74608,55.266335,73.449905,111.76877,71.75841,135.64487,4.3425875,126.471756,219.24374,100.54635,365.00504,401.82758,31.260122
2019-08-02 14:00:00,28.543972,2713.8894,5855.174,0.0,0.0,837.485,748.17737,151.25865,44.645702,73.77519,112.64704,68.55433,135.46596,3.887185,147.77809,211.8597,101.2945,373.67395,410.6266,46.629955
2019-08-02 15:00:00,29.04817,3026.9949,5855.174,0.0,0.0,800.4023,715.27454,147.38774,44.092712,73.75893,108.857445,56.03076,136.06773,3.545633,174.58176,225.86333,101.359566,367.15195,406.7882,11.450118
2019-08-02 16:00:00,29.845123,3099.4363,6017.8174,0.0,0.0,772.9805,690.71533,146.47693,45.702885,74.47456,107.40991,52.810417,137.18997,2.3258052,150.0551,227.61987,102.18905,371.8198,384.39215,8.636381
2019-08-02 17:00:00,27.015123,3030.329,5855.174,0.0,0.0,746.3558,669.4415,144.63905,45.26375,73.905304,106.48284,69.12358,136.946,2.358334,80.16709,226.40005,102.72577,368.11154,383.0097,15.613797
2019-08-02 18:00:00,32.268513,2903.7434,6017.8174,0.0,0.0,830.54016,741.9319,140.44286,46.67875,73.74266,102.59566,72.701744,136.86469,2.1631615,126.45549,227.86386,102.77457,366.20862,380.50497,60.308292
2019-08-02 19:00:00,35.732822,2426.5955,5855.174,0.0,0.0,822.42426,732.7587,176.92383,45.849266,73.56375,139.4182,65.464096,136.5394,2.2119546,112.956055,233.5889,102.28664,372.40533,377.675,59.739037
2019-08-02 20:00:00,38.741734,2266.7004,6017.8174,0.0,0.0,756.5698,677.5412,190.08173,47.78472,74.8649,151.29118,25.095926,136.55566,2.179426,48.4353,233.88167,101.847496,368.24164,369.86807,59.023407
2019-08-02 21:00:00,40.563343,1362.3525,6017.8174,0.0,0.0,696.47296,625.4139,195.27005,43.11685,74.23059,157.60176,26.982594,136.76709,2.016782,46.90645,232.12512,102.54686,364.12677,365.24902,17.532993
2019-08-02 22:00:00,41.52294,2237.5547,6017.8174,0.0,0.0,784.9186,702.79974,194.53815,64.37439,74.81611,156.00786,25.957937,136.97855,2.179426,96.64289,230.79143,101.91255,374.53595,366.82663,51.86708
2019-08-02 23:00:00,43.474667,2305.8489,6017.8174,0.0,0.0,794.66095,710.1025,186.30838,57.071682,74.75105,148.00578,24.754374,137.14119,1.9842534,101.6198,230.85649,101.73364,368.079,365.36285,63.707542
2019-08-03 00:00:00,45.523975,2354.1377,6180.4614,0.0,0.0,794.15674,709.6471,186.30838,66.049614,75.02755,147.77809,25.274834,137.20624,1.8216096,95.52065,231.21431,102.075195,371.67343,365.91583,59.983006
2019-08-03 01:00:00,48.321445,1852.8372,6180.4614,0.0,0.0,802.4516,718.2184,186.55234,61.219093,75.580536,147.9082,25.356155,137.07613,1.9842534,107.60509,232.48294,104.43353,371.73846,363.4274,64.16295
2019-08-03 02:00:00,46.84139,1671.2943,6180.4614,0.0,0.0,779.45374,697.1886,184.40544,51.249035,74.68599,146.93233,24.70558,136.76709,1.8541384,97.34226,230.98662,105.52324,367.37964,362.17502,57.33191
2019-08-03 03:00:00,43.621044,1756.2433,6343.105,0.0,0.0,778.80316,696.63556,184.40544,56.567482,75.85703,145.56613,24.250177,136.76709,1.9679891,91.79611,229.40897,105.11663,377.07318,352.7905,57.57588
2019-08-03 04:00:00,41.62053,1715.4358,6180.4614,0.0,0.0,697.465,624.5682,187.31677,53.412197,76.37749,147.98952,31.682995,136.79964,1.8866671,43.669838,230.72638,104.98653,371.25055,353.26215,14.084946
2019-08-03 05:00:00,40.416965,1752.9089,6180.4614,0.0,0.0,687.4137,615.15106,187.18665,43.60478,74.06795,150.41292,31.975756,136.89722,1.837874,42.872887,220.82138,105.393135,370.19336,352.25378,10.653164
2019-08-03 06:00:00,36.399662,2287.5188,6180.4614,0.0,0.0,783.35724,701.5149,198.2627,63.85392,75.07634,160.22034,45.247482,137.20624,1.837874,146.80223,220.65874,91.04795,351.44055,352.1562,35.667767
2019-08-03 07:00:00,34.025066,1662.1375,6343.105,0.0,0.0,830.03595,742.1108,158.10596,56.567482,76.101,119.0552,47.800987,137.10866,2.0005178,190.9112,223.2285,84.21692,326.6374,355.3928,63.902718
2019-08-03 08:00:00,32.512478,2192.5999,6180.4614,0.0,0.0,851.3423,760.8636,129.28549,71.31927,76.81663,89.47031,48.4353,136.73457,2.7649434,178.56654,218.96724,95.65077,359.898,366.81036,64.29306
2019-08-03 09:00:00,31.308916,2484.8872,6017.8174,0.0,0.0,870.8921,776.6075,128.21205,69.49766,74.89743,89.990776,49.882828,136.50687,2.8137364,216.95045,220.15454,102.075195,365.41165,369.08737,60.617313
2019-08-03 10:00:00,29.7638,2422.432,6180.4614,0.0,0.0,804.5659,718.934,125.51215,73.35232,76.76784,85.42048,62.211224,136.47435,2.97638,135.74245,227.71747,102.05894,373.43,371.72223,30.967365
2019-08-03 11:00:00,28.234951,2500.7124,6017.8174,0.0,0.0,731.9943,656.0397,130.16377,59.77157,75.67812,91.08048,53.639896,136.7183,3.0089087,87.61617,227.39218,101.766174,364.12677,364.27313,12.7187395
2019-08-03 12:00:00,27.08018,2205.091,5855.174,0.0,0.0,879.7724,784.30054,120.53526,54.436855,76.426285,80.65502,54.404324,136.62073,2.5535064,230.1734,225.29408,101.65232,370.7138,371.5433,63.772602
2019-08-03 13:00:00,26.592249,1724.5927,5855.174,0.0,0.0,759.7088,678.5333,118.29078,48.467827,74.8649,80.10203,48.63047,134.9943,2.2444832,94.07313,223.19597,102.04267,365.49298,377.4961,32.95162
2019-08-03 14:00:00,26.706099,2090.167,5692.5303,0.0,0.0,763.0268,682.55066,117.72152,51.00507,76.0522,78.41054,46.32093,111.00434,2.2607477,121.13705,221.84602,102.61192,382.03384,376.78046,27.844606
2019-08-03 15:00:00,27.779547,3354.2666,5855.174,0.0,0.0,814.82874,725.8464,111.654915,51.541794,74.89743,73.222206,46.076965,111.15071,2.4071271,146.63959,224.12305,99.39158,374.89377,372.2752,59.755306
2019-08-03 16:00:00,29.454779,2906.248,5692.5303,0.0,0.0,737.817,659.99194,118.193184,49.053345,77.66238,76.84916,47.882313,111.0694,2.2444832,144.574,223.97667,73.677605,349.993,370.25842,12.702475
2019-08-03 17:00:00,32.675125,2532.3464,5692.5303,0.0,0.0,745.9003,665.19653,117.688995,46.12576,76.06847,78.068985,45.930584,111.18325,2.2607477,148.1359,223.40741,101.52221,380.65134,369.2663,7.9207487
2019-08-03 18:00:00,36.041847,2072.6829,5855.174,0.0,0.0,744.58295,664.8225,116.11135,47.638348,75.987144,76.88168,62.373863,110.8417,2.4396558,139.01158,221.92735,102.40048,376.14615,368.079,7.3840246
2019-08-03 19:00:00,39.229668,2312.5007,5692.5303,0.0,0.0,743.2655,663.26105,168.20613,47.264263,76.08473,128.45601,48.01243,110.89049,2.2607477,145.90768,223.37488,101.83123,381.90372,368.95728,7.562933
2019-08-03 20:00:00,41.92955,1587.1913,5855.174,0.0,0.0,722.83746,645.9558,184.35666,47.247997,76.01968,144.75291,25.63265,110.93928,2.2444832,142.05302,223.06586,102.83962,376.60153,361.97986,7.351496
2019-08-03 21:00:00,44.336678,849.39056,5855.174,0.0,0.0,680.9405,612.04456,194.74959,42.043404,76.653984,155.01573,25.242306,127.39883,2.228219,65.512886,221.19547,104.66123,368.8434,359.0848,8.083392
2019-08-03 22:00:00,46.564896,1705.4495,6017.8174,0.0,0.0,752.1459,673.2799,196.31096,74.08421,75.38536,157.71562,26.201904,137.25504,2.049311,67.854965,219.82925,104.05945,377.08948,362.67923,37.7984
2019-08-03 23:00:00,48.22386,2227.5684,6017.8174,0.0,0.0,849.7972,757.74084,188.7155,64.9599,75.33657,150.31532,25.453741,137.53152,2.0330465,108.75986,221.56953,104.01066,374.7799,362.71176,99.86324
2019-08-04 00:00:00,49.232254,2066.0144,6180.4614,0.0,0.0,868.8428,774.4118,190.6347,79.46772,75.28778,152.12067,25.697708,137.85683,2.0005178,102.156525,224.90373,103.2625,378.73218,360.9064,109.44296
2019-08-04 01:00:00,49.459953,1540.5613,6017.8174,0.0,0.0,821.15564,733.66956,184.0151,74.19806,75.141396,145.92395,24.120064,138.31223,2.016782,91.373245,225.00131,104.56365,378.7647,358.7758,81.045364
2019-08-04 02:00:00,47.491966,1842.8511,6017.8174,0.0,0.0,776.1033,694.3911,184.63315,47.443172,74.32818,147.22508,24.949547,138.55618,1.8866671,92.67439,225.68442,103.76669,371.88486,351.652,60.487198
2019-08-04 03:00:00,44.889668,1711.2722,6180.4614,0.0,0.0,724.49646,648.4443,182.89285,79.37013,74.425766,145.74504,24.542938,137.74297,1.9679891,54.323006,224.22063,105.5883,379.20383,345.95947,24.900755
2019-08-04 04:00:00,41.29524,1715.4358,6180.4614,0.0,0.0,702.91364,628.8457,181.49413,79.126175,74.06795,144.63905,33.049202,137.07613,1.8541384,40.937424,217.03178,105.165436,378.9436,348.18768,8.587588
2019-08-04 05:00:00,38.611618,723.6507,6180.4614,0.0,0.0,670.8728,602.3185,187.96735,45.117367,76.18232,149.19308,31.73179,137.15746,1.8704027,38.676678,251.88632,98.49704,357.68607,347.8624,9.254428
2019-08-04 06:00:00,35.97679,1603.846,6180.4614,0.0,0.0,693.04114,622.1773,187.77217,61.38174,75.8733,149.03044,42.515068,137.01106,1.8866671,60.454666,272.2168,85.30663,346.10583,347.95996,8.717704
2019-08-04 07:00:00,33.943745,2169.2769,6180.4614,0.0,0.0,743.0866,666.4977,146.00526,57.624672,77.15818,106.71055,47.50823,137.0436,2.146897,147.43654,275.7299,86.41261,343.9427,349.97675,9.352014
2019-08-04 08:00:00,32.610065,2186.761,6017.8174,0.0,0.0,730.7257,654.8198,121.21836,56.63254,76.80037,82.15134,49.134666,136.79964,2.6836214,84.997604,277.275,99.21267,377.7238,359.6378,8.782761
2019-08-04 09:00:00,31.585411,2094.3308,6017.8174,0.0,0.0,771.3866,689.00757,121.381004,59.446278,77.30456,81.61462,52.15984,136.91348,3.0414376,138.08452,278.31592,106.66175,387.43362,364.76108,8.880347
2019-08-04 10:00:00,30.772192,2219.241,6017.8174,0.0,0.0,740.35425,661.78107,118.68112,66.797775,76.88168,79.483986,50.565933,136.92975,3.0414376,73.87277,271.85898,106.499115,395.24048,359.9631,9.108048
2019-08-04 11:00:00,29.812593,1979.4066,6017.8174,0.0,0.0,723.89465,648.80206,115.65595,50.565933,78.556915,74.47456,61.235363,136.89722,3.0251732,72.65295,259.49805,105.32808,377.9352,360.07693,8.685175
2019-08-04 12:00:00,29.178284,1504.7472,5855.174,0.0,0.0,739.0043,659.89435,114.40359,69.07479,77.25577,74.4095,59.495075,120.81175,2.6836214,82.281456,253.30133,104.62871,387.22217,365.21646,9.07552
2019-08-04 13:00:00,28.999374,244.82759,5692.5303,262.4419,0.0,617.8022,557.2662,66.537544,45.198692,32.85403,72.32767,34.529263,46.955242,2.3908627,38.692944,208.70444,105.29554,365.36285,375.15402,8.799025
2019-08-04 14:00:00,29.145754,0.829483,4879.3115,355.16507,0.016264372,526.49396,477.4406,33.764835,35.618973,8.799025,64.764725,35.4238,0.30902305,2.3258052,30.056559,150.65688,106.43405,318.0335,375.99973,9.140576
2019-08-04 15:00:00,29.79633,4.163679,5041.955,163.2455,0.016264372,522.16766,473.60223,27.210293,34.7407,9.140576,57.78731,33.195583,0.30902305,2.5535064,29.747538,148.26602,106.05997,317.02515,377.91895,8.538795
2019-08-04 16:00:00,31.406502,1.658966,5041.955,241.80241,0.016264372,525.941,476.64368,26.706099,34.78949,8.799025,57.64093,35.960526,0.30902305,2.3095407,29.715008,147.7293,104.27089,316.61853,380.94412,9.059256
2019-08-04 17:00:00,26.397076,0.0,4879.3115,479.63632,0.016264372,522.3791,474.09015,28.98311,34.93587,9.124312,59.560127,31.764318,0.30902305,2.537242,29.747538,148.8678,105.65336,316.6836,380.01703,8.66891
2019-08-04 18:00:00,30.918571,0.0,5041.955,455.17468,0.016264372,525.16034,476.43222,28.543972,34.919605,8.782761,59.430016,33.309433,0.30902305,2.3420696,29.731274,150.1039,105.45818,316.42337,383.10727,9.026727
2019-08-04 19:00:00,35.960526,0.829483,4879.3115,270.89938,0.016264372,525.53436,476.41602,83.9079,34.659374,9.108048,113.866875,31.455296,0.30902305,2.3258052,29.666214,149.38826,104.4498,315.78906,385.12405,9.238163
2019-08-04 20:00:00,40.416965,0.0,4879.3115,310.53564,0.016264372,510.61996,463.69727,96.62663,34.7407,8.750233,126.829575,25.48627,0.30902305,2.277012,29.64995,148.83527,104.335945,315.59387,364.30566,8.55506
2019-08-04 21:00:00,43.848743,0.0,5041.955,317.51306,0.016264372,514.9951,467.86093,108.58095,37.60323,9.140576,138.29596,23.89236,0.30902305,2.2444832,29.666214,148.3148,103.848015,326.78375,358.25534,8.994198
2019-08-04 22:00:00,44.564377,1327.3842,5692.5303,9.465865,0.0,626.47107,564.95917,162.59492,65.36651,50.858692,148.819,24.85196,69.416336,2.0655751,29.503569,214.90115,101.6198,366.15982,358.06015,8.652646
2019-08-04 23:00:00,46.532368,2017.7253,6017.8174,0.0,0.0,653.77893,587.90826,174.59802,57.25059,67.62726,143.82584,23.144201,104.61244,2.0655751,29.503569,238.71219,101.50594,366.45255,358.25534,8.896611
2019-08-05 00:00:00,47.150414,1908.624,6180.4614,0.0,0.0,661.94366,594.36523,174.3866,62.3576,67.83869,143.54935,25.60012,104.27089,2.049311,29.487305,241.73737,102.33543,371.16925,357.50714,8.864082
2019-08-05 01:00:00,46.61369,1667.1307,6017.8174,0.0,0.0,660.46356,593.68207,174.79321,66.16347,67.13933,144.72038,23.648397,103.78296,2.0818396,29.633684,242.17648,103.14864,371.51077,354.87234,8.977933
2019-08-05 02:00:00,45.1499,851.8953,6343.105,0.0,0.0,643.3535,579.79236,174.28902,49.281044,68.42421,143.32166,23.648397,103.57152,2.098104,29.958973,240.82657,104.9052,369.78677,345.56912,8.685175
2019-08-05 03:00:00,42.515068,1858.6599,6180.4614,0.0,0.0,644.9962,580.7844,179.23337,48.044956,74.27938,142.1994,22.591213,103.14864,1.8704027,29.682478,236.63036,103.40888,375.52808,345.14624,9.0917845
2019-08-05 04:00:00,39.84771,1756.2433,6343.105,0.0,0.0,623.93384,562.1292,186.34091,43.653576,76.41002,146.91608,32.057076,102.54686,2.0330465,29.682478,233.89793,103.19744,368.79465,307.8195,8.652646
2019-08-05 05:00:00,37.35926,846.05634,6343.105,0.0,0.016264372,492.7454,448.26233,194.34297,43.946335,78.020195,153.38928,39.05076,102.075195,2.0005178,29.731274,259.124,104.026924,368.71332,54.323006,9.140576
2019-08-05 06:00:00,36.920124,1229.1149,6343.105,0.0,0.0,601.70044,543.3276,200.79993,81.56583,76.426285,161.11487,48.51662,101.94508,2.049311,101.587265,252.61824,100.611404,384.44095,55.998234,34.93587
2019-08-05 07:00:00,35.375008,1627.1691,6343.105,0.0,0.0,643.4023,578.3285,175.42752,84.62353,77.629845,133.64435,46.776333,101.766174,2.049311,165.22975,236.50024,79.27255,334.78583,54.062775,61.446796
2019-08-05 08:00:00,34.399147,2443.2502,6343.105,0.0,0.0,694.58624,623.4296,143.97221,79.24002,75.93835,103.32755,54.794666,104.93772,5.090749,227.00185,241.78616,78.345474,344.4794,54.225414,62.73168
2019-08-05 09:00:00,33.748573,2077.6758,6017.8174,0.0,0.0,677.3623,607.62067,140.11757,84.47714,77.190704,98.20428,55.705475,136.5882,8.620117,178.01355,241.33076,78.735825,326.14944,55.916912,58.893288
2019-08-05 10:00:00,33.14679,8627.973,487.93115,0.0,0.0,745.4124,666.6278,140.62177,87.90893,76.80037,98.789795,53.737488,136.11653,6.7822433,163.18045,238.32184,78.47559,339.90912,185.69034,58.681858
2019-08-05 11:00:00,32.447422,4161.1743,5041.955,0.0,0.0,912.10596,812.0964,144.99687,59.446278,75.56427,104.97026,64.91111,136.32796,8.311094,176.97263,234.06058,99.37531,365.2002,460.00522,61.349213
2019-08-05 12:00:00,31.894434,3310.125,5692.5303,0.0,0.0,967.11206,859.1329,149.66475,81.9887,77.759964,107.474976,90.885315,136.62073,9.937531,221.61832,230.07582,102.18905,382.87958,459.436,57.96622
2019-08-05 13:00:00,31.764318,3467.5151,5855.174,0.0,0.0,815.65826,729.00165,147.92445,44.694492,76.88168,106.873184,72.18128,136.50687,13.418107,93.5852,214.99873,102.481804,375.707,459.25705,22.73759
2019-08-05 14:00:00,31.95949,3883.0537,5692.5303,0.0,0.0,845.8286,753.93494,146.91608,69.51393,77.32082,105.19796,67.903755,136.45808,12.442245,154.46274,217.6173,102.644455,381.61096,456.4108,8.392416
2019-08-05 15:00:00,32.447422,4042.103,5692.5303,0.0,0.0,812.03125,723.32544,152.08815,56.09582,77.890076,109.80078,56.778923,136.31169,10.49052,131.44865,218.31665,102.96974,374.048,455.76022,7.9695425
2019-08-05 16:00:00,34.285297,3946.3386,5692.5303,0.0,0.0,817.6262,728.3999,145.0294,68.14772,78.03645,102.54686,61.267887,136.31169,8.994198,122.94238,219.73167,102.80709,375.13773,455.5813,8.473738
2019-08-05 17:00:00,37.27794,3694.8423,5692.5303,0.0,0.0,799.3451,712.4446,132.7498,65.80565,77.61359,90.982895,57.13674,136.75084,8.457473,103.24623,220.88643,103.00227,370.9578,455.87408,8.0346
2019-08-05 18:00:00,40.270584,3237.6836,5692.5303,0.0,0.0,787.99255,702.5884,135.67738,58.55174,77.516,94.00807,63.414787,136.73457,8.587588,82.200134,228.4331,102.90468,366.82663,451.4664,8.457473
2019-08-05 19:00:00,41.06754,3564.939,5855.174,0.0,0.0,827.72644,736.28815,182.50252,67.43208,76.31243,141.36992,67.87122,137.01106,8.311094,139.3694,223.43994,102.56313,374.50342,452.2959,7.9695425
2019-08-05 20:00:00,41.230183,3535.793,5855.174,0.0,0.0,764.2954,681.57477,196.99408,68.131454,77.61359,154.67418,26.738628,137.05986,7.790634,56.09582,219.92683,102.66071,371.33188,460.054,9.07552
2019-08-05 21:00:00,41.490414,2201.7568,6017.8174,0.0,0.0,746.2582,667.35974,205.41902,46.72754,75.69439,165.65262,27.372938,137.35262,7.790634,53.509785,220.26837,103.2137,364.67975,462.42862,8.587588
